budapest,IX,kerulet,sobieski,janos,utca,34m2,1,szoba,735261,180 000
budapest,VIII,kerulet,bezeredj,utca,56m2,3,szoba,735260,320 000
budapest,VIII,kerulet,kalvaria,ter,27m2,1,szoba,735259,130 000
budapest,XIII,kerulet,robert,karoly,korut,31m2,1,szoba,735257,180 000
budapest,XIII,kerulet,petnehazy,utca,40m2,2,szoba,735255,230 000
budapest,VIII,kerulet,futo,utca,50m2,2,szoba,735254,220 000
budapest,VII,kerulet,szovetseg,utca,40m2,2,szoba,735253,180 000
budapest,XI,kerulet,egry,jozsef,utca,56m2,2,szoba,735252,300 000
budapest,IX,kerulet,viola,utca,39m2,2,szoba,735250,200 000
budapest,,kerulet,,,42m2,1,szoba,735249,139 000
budapest,XI,kerulet,frakno,utca,48m2,2,szoba,735245,240 000
budapest,XIV,kerulet,nagy,lajos,kiraly,utja,41m2,2,szoba,735243,160 000
budapest,VIII,kerulet,kis,stacio,utca,49m2,2,szoba,735239,200 000
budapest,XIV,kerulet,nagy,lajos,kiraly,utja,40m2,4,szoba,735238,220 000
budapest,XIII,kerulet,robert,karoly,korut,30m2,1,szoba,735236,199 000
budapest,XIV,kerulet,fogarasi,ut,50m2,2,szoba,735232,150 000
budapest,VIII,kerulet,delej,utca,27m2,1,szoba,735231,95 000
budapest,IX,kerulet,boraros,ter,110m2,4,szoba,735230,370 000
budapest,XVIII,kerulet,havanna,utca,53m2,3,szoba,735228,160 000
budapest,II,kerulet,torok,utca,127m2,3,szoba,735227,435 000
budapest,XIV,kerulet,ormansag,utca,46m2,2,szoba,735221,185 000
budapest,II,kerulet,budakeszi,ut,47m2,2,szoba,735220,175 000
budapest,IX,kerulet,viola,utca,,55m2,2,szoba,735219,270 000
budapest,VIII,kerulet,ulloi,ut,100m2,3,szoba,735217,418 000
budapest,XI,kerulet,kapolna,ut,40m2,1,szoba,735216,160 000
budapest,I,kerulet,kuny,domokos,utca,61m2,3,szoba,735211,236 000
budapest,VI,kerulet,andrassy,ut,101m2,3,szoba,735209,400 000
budapest,VI,kerulet,kiraly,utca,120m2,4,szoba,735207,570 000
budapest,XI,kerulet,kelenfold,,87m2,3,szoba,735206,400 000
budapest,XIII,kerulet,petnehazy,utca,40m2,2,szoba,735204,230 000
budapest,VIII,kerulet,fecske,utca,43m2,2,szoba,735203,265 000
budapest,XI,kerulet,oktober,huszonharmadika,utca,57m2,2,szoba,735201,230 000
budapest,III,kerulet,flora,utca,150m2,4,szoba,735197,577 000
budapest,VIII,kerulet,bezeredj,utca,56m2,3,szoba,735196,320 000
budapest,XIV,kerulet,ormos,utca,77m2,3,szoba,735195,240 000
budapest,,kerulet,,,67m2,2,szoba,735194,200 000
budapest,XI,kerulet,barazda,koz,32m2,1,szoba,735192,300 000
budapest,XI,kerulet,barazda,koz,45m2,2,szoba,735191,250 000
budapest,VIII,kerulet,corvin,setany,31m2,1,szoba,735185,250 000
budapest,XIV,kerulet,ormansag,utca,46m2,2,szoba,735184,185 000
budapest,XIII,kerulet,szent,istvan,korut,54m2,2,szoba,735183,200 000
budapest,XIII,kerulet,karpat,utca,50m2,2,szoba,735182,230 000
budapest,XIV,kerulet,locsei,ut,60m2,3,szoba,735181,220 000
budapest,VIII,kerulet,vig,utca,49m2,2,szoba,735180,220 000
budapest,XII,kerulet,csorsz,utca,49m2,2,szoba,735178,195 000
budapest,VI,kerulet,podmaniczky,utca,80m2,3,szoba,735174,538 000
budapest,XI,kerulet,sztregova,utca,84m2,3,szoba,735172,390 000
budapest,IX,kerulet,desi,huber,utca,27m2,1,szoba,735169,140 000
budapest,I,kerulet,attila,ut,55m2,2,szoba,735167,350 000
budapest,XIV,kerulet,fischer,istvan,utca,,44m2,2,szoba,735162,230 000
budapest,XII,kerulet,ugocsa,utca,78m2,4,szoba,735161,550 000
budapest,XII,kerulet,nemetvolgy,,95m2,4,szoba,735160,500 000
budapest,VI,kerulet,szinyei,merse,utca,77m2,1,szoba,735158,265 000
budapest,XIV,kerulet,csaktornya,utca,64m2,3,szoba,735155,222 000
budapest,IX,kerulet,borzsony,utca,54m2,2,szoba,735154,240 000
budapest,V,kerulet,muzeum,korut,50m2,1,szoba,735152,200 000
budapest,VII,kerulet,dohany,u,,40m2,1,szoba,735148,140 000
budapest,VI,kerulet,szondi,utca,26m2,1,szoba,735147,170 000
budapest,XIII,kerulet,angyalfoldi,ut,43m2,1,szoba,735146,150 000
budapest,VI,kerulet,podmaniczky,utca,82m2,3,szoba,735139,480 000
budapest,XII,kerulet,csorsz,utca,49m2,2,szoba,735136,195 000
budapest,XV,kerulet,szentkorona,utja,,40m2,1,szoba,735135,130 000
budapest,I,kerulet,toldy,ferenc,utca,50m2,3,szoba,735133,275 000
budapest,VI,kerulet,benczur,koz,40m2,1,szoba,735130,160 000
budapest,IX,kerulet,boraros,ter,112m2,4,szoba,735129,370 000
budapest,XVIII,kerulet,daranyi,ignac,utca,58m2,3,szoba,735126,170 000
budapest,XIII,kerulet,cserhalom,utca,37m2,2,szoba,735123,270 000
budapest,XIV,kerulet,laky,adolf,utca,39m2,1,szoba,735121,170 000
budapest,I,kerulet,naphegy,utca,,50m2,2,szoba,735119,270 000
budapest,XIII,kerulet,parkany,utca,66m2,2,szoba,735117,190 000
budapest,XI,kerulet,lagymanyosi,utca,90m2,2,szoba,735116,160 000
budapest,XIII,kerulet,danubius,utca,71m2,3,szoba,735114,450 000
budapest,V,kerulet,oktober,6,,55m2,2,szoba,735113,310 000
budapest,II,kerulet,hankoczy,jeno,utca,197m2,7,szoba,735109,850 000
budapest,X,kerulet,kada,utca,55m2,2,szoba,735108,180 000
budapest,I,kerulet,matray,,46m2,2,szoba,735107,290 000
budapest,XI,kerulet,hadak,utja,30m2,1,szoba,735105,250 000
budapest,XI,kerulet,sasad,,50m2,2,szoba,735104,285 000
